year,donor_name,recipient_code,Health ODA (including COVID-19),Health ODA
2020,Ireland,798,0.060296,0.053520000000000005
2020,Ireland,831,0.000515,0.000515
2020,Ireland,832,0.024384,0.02066
2020,Ireland,836,0.001464,0.001442
2020,Ireland,845,0.000147,0.000132
2020,Ireland,854,0.003308,0.003203
2020,Ireland,856,0.000334,0.000144
2020,Ireland,859,0.002069,0.00189
2020,Ireland,860,0.001656,0.001557
2020,Ireland,861,0.000479,0.00019
2020,Ireland,862,0.151446,0.14812
2020,Ireland,866,0.017779,0.015521
2020,Ireland,868,0.000253,0.000153
2020,Ireland,870,0.002525,0.002458
2020,Ireland,872,0.0024639999999999996,0.002449
2020,Ireland,880,0.009686,0.009312
2020,Ireland,889,0.10089699999999999,0.023281
2020,Ireland,1027,0.033606000000000004,0.021126
2020,Ireland,1028,0.002562,
2020,Ireland,1030,0.0063880000000000004,0.0063880000000000004
2020,Ireland,1031,0.065303,0.039460999999999996
2020,Ireland,1032,0.015019999999999999,0.001836
2020,Ireland,1033,0.001605,0.001605
2020,Ireland,9998,18.732951,11.161787
2020,Luxembourg,55,0.0712,0.071118
2020,Luxembourg,57,0.840823,0.831785
2020,Luxembourg,63,0.027031000000000003,0.02688
2020,Luxembourg,64,0.027587,0.024588000000000002
2020,Luxembourg,65,0.007116,0.00704
2020,Luxembourg,66,0.021284,0.021284
2020,Luxembourg,71,0.017416,0.016859000000000002
2020,Luxembourg,85,0.083362,0.066548
2020,Luxembourg,86,0.038492,0.034725
2020,Luxembourg,88,0.0023,0.0023
2020,Luxembourg,89,0.493818,0.488551
2020,Luxembourg,93,0.035695,0.034336
2020,Luxembourg,130,0.105891,0.032024000000000004
2020,Luxembourg,133,0.032283,0.032283
2020,Luxembourg,136,0.240776,0.227309
2020,Luxembourg,139,0.04506,0.044166000000000004
2020,Luxembourg,142,0.090075,0.086835
2020,Luxembourg,189,1.8e-05,1.8e-05
2020,Luxembourg,218,0.35801700000000003,0.318592
2020,Luxembourg,225,0.08955,0.089224
2020,Luxembourg,227,0.04105400000000001,0.039096000000000006
2020,Luxembourg,228,0.130523,0.114507
2020,Luxembourg,229,0.329223,0.301023
2020,Luxembourg,230,1.9862719999999998,1.98576
2020,Luxembourg,231,0.23630800000000002,0.23115200000000002
2020,Luxembourg,232,0.16556,0.156531
2020,Luxembourg,233,0.042657,0.03672
2020,Luxembourg,234,0.058835,0.057205
2020,Luxembourg,235,1.171926,1.10574
2020,Luxembourg,236,0.702239,0.697321
2020,Luxembourg,238,0.460473,0.42997799999999997
2020,Luxembourg,239,0.039996,0.036564
2020,Luxembourg,240,0.048050999999999996,0.046232
2020,Luxembourg,241,0.184248,0.161413
2020,Luxembourg,243,0.135675,0.122682
2020,Luxembourg,244,0.044569,0.036921999999999996
2020,Luxembourg,245,0.024851,0.024851
2020,Luxembourg,247,0.233044,0.203464
2020,Luxembourg,248,0.291857,0.251593
2020,Luxembourg,249,0.064947,0.053463
2020,Luxembourg,251,0.096275,0.08573
2020,Luxembourg,252,0.34485699999999997,0.32495399999999997
2020,Luxembourg,253,0.7929409999999999,0.780802
2020,Luxembourg,255,0.8837379999999999,0.8679999999999999
2020,Luxembourg,256,0.051985,0.050614
2020,Luxembourg,257,0.020242,0.016941
2020,Luxembourg,259,0.331139,0.255164
2020,Luxembourg,260,0.333744,0.317201
2020,Luxembourg,261,0.632553,0.557492
2020,Luxembourg,265,0.275873,0.223841
2020,Luxembourg,266,0.508205,0.47992199999999996
2020,Luxembourg,268,0.027631999999999997,0.024179
2020,Luxembourg,269,4.553672,4.537376
2020,Luxembourg,271,0.070736,0.055786999999999996
2020,Luxembourg,272,0.11548,0.09897199999999999
2020,Luxembourg,273,0.145067,0.135123
2020,Luxembourg,274,0.030099,0.029291
2020,Luxembourg,275,0.049537000000000005,0.043584000000000005
2020,Luxembourg,278,0.150562,0.13176000000000002
2020,Luxembourg,279,0.12905,0.12343900000000001
2020,Luxembourg,280,0.054227000000000004,0.046099
2020,Luxembourg,282,0.438445,0.351726
2020,Luxembourg,283,0.642292,0.631685
2020,Luxembourg,285,0.417103,0.34877600000000003
2020,Luxembourg,287,1.226405,1.210238
2020,Luxembourg,288,0.195741,0.157834
2020,Luxembourg,289,0.07488700000000001,0.056508
2020,Luxembourg,298,2.005183,1.991849
2020,Luxembourg,336,0.020422,0.020089
2020,Luxembourg,338,0.123485,0.120182
2020,Luxembourg,340,0.042475,0.040017
2020,Luxembourg,342,0.022165999999999998,0.019334999999999998
2020,Luxembourg,347,0.060942,0.056775
2020,Luxembourg,349,0.511096,0.496674
2020,Luxembourg,351,0.062663,0.060502
2020,Luxembourg,352,0.003701,0.003516
2020,Luxembourg,354,0.018770000000000002,0.017439
2020,Luxembourg,358,0.043847000000000004,0.043603
2020,Luxembourg,364,0.045952,0.043163
2020,Luxembourg,366,0.017831,0.017544999999999998
2020,Luxembourg,377,0.0009680000000000001,0.0009680000000000001
2020,Luxembourg,378,0.002921,0.002921
2020,Luxembourg,381,0.002051,0.002051
2020,Luxembourg,383,0.00521,0.00521
2020,Luxembourg,384,0.002203,0.002203
2020,Luxembourg,389,0.03276,0.030744
2020,Luxembourg,425,0.018891,0.018891
2020,Luxembourg,428,0.037348,0.034754
2020,Luxembourg,431,0.088569,0.088569
2020,Luxembourg,437,0.030586,0.030586
2020,Luxembourg,440,0.019688,0.018868
2020,Luxembourg,446,0.012247000000000001,0.012152
2020,Luxembourg,451,0.02342,0.022735
2020,Luxembourg,454,0.053811,0.052126
2020,Luxembourg,457,0.009510000000000001,0.009089
2020,Luxembourg,463,0.037334,0.037215
2020,Luxembourg,489,0.025949,0.023438
2020,Luxembourg,498,0.564442,0.562675
2020,Luxembourg,540,0.059067999999999996,0.057373
2020,Luxembourg,543,0.043546,0.042963
2020,Luxembourg,549,0.16628199999999999,0.165445
2020,Luxembourg,550,1.9593829999999999,1.9537149999999999
2020,Luxembourg,555,0.17803300000000002,0.17173400000000003
2020,Luxembourg,573,0.11755499999999999,0.117475
2020,Luxembourg,580,0.217797,0.211117
2020,Luxembourg,589,0.496958,0.493384
2020,Luxembourg,610,0.028616,0.027448
2020,Luxembourg,611,0.021502,0.019806
2020,Luxembourg,612,0.03516,0.033852
2020,Luxembourg,613,0.035804,0.033955
2020,Luxembourg,614,0.058656,0.053889
2020,Luxembourg,615,0.118345,0.113805
2020,Luxembourg,616,0.02288,0.02288
2020,Luxembourg,617,0.087786,0.083558
2020,Luxembourg,619,0.004162,0.004162
2020,Luxembourg,625,1.7235939999999998,1.708716
2020,Luxembourg,630,0.050449,0.048616
2020,Luxembourg,635,0.270627,0.241166
2020,Luxembourg,640,0.093659,0.092701
2020,Luxembourg,645,0.7871539999999999,0.7827029999999999
2020,Luxembourg,655,0.044196,0.044196
2020,Luxembourg,660,0.812125,0.806765
2020,Luxembourg,665,0.560836,0.5435180000000001
2020,Luxembourg,666,2.302466,2.2759039999999997
2020,Luxembourg,679,0.374304,0.373965
2020,Luxembourg,689,0.000209,0.000209
2020,Luxembourg,728,0.39809799999999995,0.393576
2020,Luxembourg,730,0.053531999999999996,0.053531999999999996
2020,Luxembourg,738,0.193831,0.166264
2020,Luxembourg,740,0.051771,0.046264
2020,Luxembourg,745,9.745899,9.74356
2020,Luxembourg,751,0.021693999999999998,0.021079999999999998
2020,Luxembourg,753,1.823016,1.821707
2020,Luxembourg,755,0.119313,0.10398299999999999
2020,Luxembourg,764,0.099659,0.099659
2020,Luxembourg,765,0.043743,0.042135
2020,Luxembourg,769,0.165896,0.150895
2020,Luxembourg,789,0.47151800000000005,0.443477
2020,Luxembourg,798,0.064562,0.063066
2020,Luxembourg,831,0.003386,0.003386
2020,Luxembourg,832,0.037538999999999996,0.034428999999999994
2020,Luxembourg,836,0.007964,0.007964
2020,Luxembourg,845,0.000875,0.000875
2020,Luxembourg,854,0.020267,0.020267
2020,Luxembourg,856,0.001099,0.000945
2020,Luxembourg,859,0.004402,0.004402
2020,Luxembourg,860,0.010227,0.010227
2020,Luxembourg,861,0.001242,0.001242
2020,Luxembourg,862,0.098442,0.098442
2020,Luxembourg,866,0.027154,0.025929
2020,Luxembourg,868,0.00109,0.001006
2020,Luxembourg,870,0.009241000000000001,0.009241000000000001
2020,Luxembourg,872,0.002208,0.002208
2020,Luxembourg,880,0.025485,0.025281
2020,Luxembourg,889,0.035232,0.034029000000000004
2020,Luxembourg,1027,0.015264999999999999,0.008898999999999999
2020,Luxembourg,1028,0.001307,
2020,Luxembourg,1030,0.0078060000000000004,0.0078060000000000004
2020,Luxembourg,1031,0.021549,0.021159
2020,Luxembourg,1032,0.010537,0.003812
2020,Luxembourg,1033,0.002981,0.002981
2020,Luxembourg,9998,11.371963000000001,10.419692
2020,Greece,55,0.101894,0.101894
2020,Greece,57,0.025989,0.0013059999999999999
2020,Greece,63,0.005987999999999999,0.005984999999999999
2020,Greece,64,0.009334,0.002754
2020,Greece,65,0.005579000000000001,0.005577
2020,Greece,66,0.008118,0.008118
2020,Greece,71,0.002148,0.002147
2020,Greece,85,0.026873,0.024857
2020,Greece,86,0.024846999999999998,0.024780999999999997
2020,Greece,89,0.170108,0.15498
2020,Greece,93,0.007868,0.007844
2020,Greece,130,0.212176,3e-05
2020,Greece,133,0.049737,0.049737
2020,Greece,136,0.536052,0.536029
2020,Greece,139,0.056071,0.056062
2020,Greece,142,0.101384,0.093581
2020,Greece,189,5.1e-05,5.1e-05
2020,Greece,218,0.006896,0.005381
2020,Greece,225,0.08126599999999999,0.08033
2020,Greece,227,0.001118,0.001083
2020,Greece,228,0.569701,0.569491
2020,Greece,229,0.037306,0.034162
2020,Greece,230,0.00028199999999999997,0.00027299999999999997
2020,Greece,231,0.031951,0.031859
2020,Greece,232,0.121944,0.12178599999999999
2020,Greece,233,0.0014290000000000001,0.0014140000000000001
2020,Greece,234,0.004147,0.004118
2020,Greece,235,0.9502009999999999,0.9481749999999999
2020,Greece,236,0.005823999999999999,0.005806
2020,Greece,238,0.730686,0.730148
2020,Greece,239,0.001716,0.001387
2020,Greece,240,0.05821,0.051712
2020,Greece,241,0.00533,0.00494
2020,Greece,243,0.16761199999999998,0.157444
2020,Greece,244,0.14110799999999998,0.13280199999999998
2020,Greece,247,0.031083,0.028322
2020,Greece,248,0.14029,0.127138
2020,Greece,249,0.00466,0.004502
2020,Greece,251,0.008195,0.008105999999999999
2020,Greece,252,0.064645,0.061209
2020,Greece,253,0.23629899999999998,0.236086
2020,Greece,255,0.016297,0.016016
2020,Greece,256,0.16086699999999998,0.16086699999999998
2020,Greece,257,0.040135,0.040132
2020,Greece,259,0.151731,0.15038500000000002
2020,Greece,260,0.054591,0.054296000000000004
2020,Greece,261,0.24835300000000002,0.24693600000000002
2020,Greece,265,0.47256499999999996,0.47171799999999997
2020,Greece,266,0.009651999999999999,0.009205
2020,Greece,268,0.002033,0.0005070000000000001
2020,Greece,269,0.004414,0.004278
2020,Greece,271,0.001971,0.001971
2020,Greece,272,0.018094000000000002,0.008266
2020,Greece,273,0.012669,0.000945
2020,Greece,274,0.043836,0.043822
2020,Greece,275,0.0007570000000000001,0.0007030000000000001
2020,Greece,278,0.043094999999999994,0.042765
2020,Greece,279,0.016182,0.012868
2020,Greece,280,0.002045,0.001979
2020,Greece,282,0.010148,0.0086
2020,Greece,283,0.008036,0.007846
2020,Greece,285,0.03357,0.032086
2020,Greece,287,0.41801699999999997,0.407261
2020,Greece,288,0.126501,0.11964999999999999
2020,Greece,289,0.212842,0.162846
2020,Greece,298,0.035161,0.035049
2020,Greece,336,0.002134,0.0021279999999999997
2020,Greece,338,0.012715,0.007884
2020,Greece,340,0.000121,8.9e-05
2020,Greece,342,0.0005809999999999999,0.000535
2020,Greece,347,0.035186999999999996,0.035110999999999996
2020,Greece,349,0.05263499999999999,0.05246199999999999
2020,Greece,351,0.015314999999999999,0.015276999999999999
2020,Greece,352,0.024805999999999998,0.024803
2020,Greece,354,0.07634400000000001,0.07632
2020,Greece,358,0.00021,0.00021
2020,Greece,364,0.010825,0.008563
2020,Greece,366,0.000155,0.00015
2020,Greece,378,0.000103,0.000103
2020,Greece,381,0.01354,0.01354
2020,Greece,383,0.007715,0.007715
2020,Greece,384,0.017412,0.017412
2020,Greece,389,0.005862,7.1e-05
2020,Greece,428,0.004412,0.0043760000000000005
2020,Greece,437,5.1e-05,5.1e-05
2020,Greece,440,0.000137,0.00012200000000000001
2020,Greece,446,1.6e-05,1.5e-05
2020,Greece,451,9.999999999999999e-05,8.8e-05
2020,Greece,454,0.000123,9.3e-05
2020,Greece,457,0.000109,0.00010200000000000001
2020,Greece,463,0.00433,0.00433
2020,Greece,489,0.007452,0.000241
2020,Greece,498,0.010846,0.010814
2020,Greece,540,0.019444,0.019414
2020,Greece,543,0.0007369999999999999,0.0007369999999999999
2020,Greece,549,0.00106,0.00106
2020,Greece,550,0.20757199999999998,0.19149
2020,Greece,555,0.021172,0.0030800000000000003
2020,Greece,573,0.11071500000000001,0.11071500000000001
2020,Greece,580,0.205374,0.193413
2020,Greece,589,0.007862000000000001,0.007798
2020,Greece,610,0.000914,0.000893
2020,Greece,611,0.000328,5.8e-05
2020,Greece,612,0.013802,0.009717
2020,Greece,613,0.002875,0.0028419999999999995
2020,Greece,614,0.000692,0.000646
2020,Greece,615,0.003451,0.0033699999999999997
2020,Greece,616,0.000256,0.000256
2020,Greece,617,0.011856,0.004139
2020,Greece,619,0.003662,0.003662
2020,Greece,625,0.46462,0.464511
2020,Greece,630,0.000717,0.000706
2020,Greece,635,0.010132,0.009681
2020,Greece,640,0.005673,0.0056560000000000004
2020,Greece,645,0.048112,0.032652
2020,Greece,655,0.000431,0.00034
2020,Greece,660,0.055172,0.055078999999999996
2020,Greece,665,0.21776500000000001,0.217483
2020,Greece,666,0.088337,0.087911
2020,Greece,679,0.002095,0.001122
2020,Greece,689,0.000599,0.000599
2020,Greece,728,0.003426,0.003345
2020,Greece,730,0.024853,0.001501
2020,Greece,738,0.01897,0.005469
2020,Greece,740,0.00011999999999999999,2.2e-05
2020,Greece,745,0.157362,0.156893
2020,Greece,751,2.1e-05,1e-05
2020,Greece,753,0.000464,0.00044100000000000004
2020,Greece,755,0.046928000000000004,0.046662
2020,Greece,764,0.019558,0.019558
2020,Greece,765,0.062629,0.062601
2020,Greece,769,0.038203,0.037949
2020,Greece,789,0.024372,0.023871
2020,Greece,798,0.019565,0.015268
2020,Greece,832,6e-06,6e-06
2020,Greece,836,1.9999999999999998e-05,1.9999999999999998e-05
2020,Greece,859,0.00011300000000000001,0.00011300000000000001
2020,Greece,862,0.001563,0.001563
2020,Greece,866,3.4e-05,3.1e-05
2020,Greece,870,0.001707,0.001707
2020,Greece,872,0.000193,0.000193
2020,Greece,880,0.000495,0.000495
2020,Greece,889,0.13509400000000002,0.0075179999999999995
2020,Greece,1027,0.027708,0.027708
2020,Greece,1030,0.00027100000000000003,0.00027100000000000003
2020,Greece,1031,0.09439099999999999,0.05180799999999999
2020,Greece,9998,1.457122,1.457004
2020,Spain,55,1.0780839999999998,1.0762319999999999
2020,Spain,57,0.27353299999999997,0.108216
2020,Spain,63,0.075071,0.07462099999999999
2020,Spain,64,0.08675899999999999,0.043161000000000005
2020,Spain,65,0.042234,0.04197
2020,Spain,66,0.07428100000000001,0.07428100000000001
2020,Spain,71,0.034878,0.034652
2020,Spain,85,0.437669,0.369951
2020,Spain,86,0.204528,0.191586
2020,Spain,88,0.000179,0.000179
2020,Spain,89,1.531655,1.43142
2020,Spain,93,0.13955399999999998,0.134678
2020,Spain,130,1.967787,0.423106
2020,Spain,133,0.340088,0.340088
2020,Spain,136,8.18595,5.446687
2020,Spain,139,0.466894,0.465105
2020,Spain,142,0.929237,0.8593409999999999
2020,Spain,189,0.000745,0.000745
2020,Spain,218,0.41199300000000005,0.276918
2020,Spain,225,0.544934,0.538733
2020,Spain,227,0.0488,0.04200400000000001
2020,Spain,228,3.198791,3.0992960000000003
2020,Spain,229,0.9192119999999999,0.703374
2020,Spain,230,0.04639,0.044615
2020,Spain,231,0.5074139999999999,0.4895169999999999
2020,Spain,232,1.083442,1.030578
2020,Spain,233,0.08798500000000001,0.084985
2020,Spain,234,0.15718200000000002,0.15152600000000002
2020,Spain,235,8.935355999999999,8.259053
2020,Spain,236,0.58787,0.388677
2020,Spain,238,7.326709999999999,5.557702
2020,Spain,239,0.066856,0.06386800000000001
2020,Spain,240,0.496847,0.390064
2020,Spain,241,0.661354,0.585211
2020,Spain,243,1.244296,1.145032
2020,Spain,244,0.9224280000000001,0.8568380000000001
2020,Spain,245,0.89625,0.839132
2020,Spain,247,1.26703,1.155848
2020,Spain,248,2.4404709999999996,2.177404
2020,Spain,249,0.198456,0.167772
2020,Spain,251,0.240015,0.222792
2020,Spain,252,0.855555,0.8218479999999999
2020,Spain,253,1.8668139999999995,1.8255929999999996
2020,Spain,255,5.085382,3.4830509999999997
2020,Spain,256,2.575877,1.202621
2020,Spain,257,0.21244100000000002,0.21179800000000001
2020,Spain,259,7.977504,5.381355
2020,Spain,260,3.073113,1.221841
2020,Spain,261,3.8772520000000004,3.586556
2020,Spain,265,2.8709800000000003,2.6829370000000003
2020,Spain,266,0.9597340000000001,0.558485
2020,Spain,268,0.06381099999999999,0.051172
2020,Spain,269,2.769227,0.8816999999999999
2020,Spain,271,0.075901,0.075901
2020,Spain,272,0.985853,0.780478
2020,Spain,273,0.237668,0.147956
2020,Spain,274,0.280326,0.277522
2020,Spain,275,0.070223,0.059734
2020,Spain,278,0.27924699999999997,0.215004
2020,Spain,279,0.71874,0.637775
2020,Spain,280,0.080056,0.067283
2020,Spain,282,1.412558,1.111544
2020,Spain,283,0.33566,0.292744
2020,Spain,285,1.4189340000000001,1.130495
2020,Spain,287,3.940112,2.933894
2020,Spain,288,1.214466,1.063142
2020,Spain,289,1.319324,0.984779
2020,Spain,298,2.4428929999999998,1.133723
2020,Spain,336,0.17446099999999998,0.173308
2020,Spain,338,0.8219150000000001,0.24788100000000002
2020,Spain,340,0.412984,0.339935
2020,Spain,342,2.940514,2.266406
2020,Spain,347,5.192647,3.193023
2020,Spain,349,1.2066919999999999,0.904126
2020,Spain,351,2.248576,0.705504
2020,Spain,352,0.123566,0.12292499999999999
2020,Spain,354,0.53564,0.530955
2020,Spain,358,0.38768400000000003,0.3525
2020,Spain,364,2.056454,1.1029689999999999
2020,Spain,366,0.091001,0.089939
2020,Spain,377,0.000923,0.000923
2020,Spain,378,0.011179999999999999,0.011179999999999999
2020,Spain,381,0.07448199999999999,0.07448199999999999
2020,Spain,383,0.073116,0.073116
2020,Spain,384,0.092399,0.092399
2020,Spain,389,0.837723,0.18961899999999998
2020,Spain,425,0.57866,0.385701
2020,Spain,428,5.209123,2.20289
2020,Spain,431,0.7400519999999999,0.726343
2020,Spain,437,1.408037,1.377314
2020,Spain,440,0.867329,0.577392
2020,Spain,446,0.017344,0.017016
2020,Spain,451,1.669673,1.277067
2020,Spain,454,2.0725350000000002,1.205627
2020,Spain,457,0.01472,0.013258
2020,Spain,463,0.48848400000000003,0.342148
2020,Spain,489,0.095258,0.04748
2020,Spain,498,1.5235210000000001,1.039382
2020,Spain,540,0.194414,0.188634
2020,Spain,543,0.1184,0.054022
2020,Spain,549,0.602849,0.23700899999999997
2020,Spain,550,4.241302,3.366099
2020,Spain,555,1.240483,0.700324
2020,Spain,573,0.9473860000000001,0.886413
2020,Spain,580,2.625381,2.534484
2020,Spain,589,0.566813,0.554405
2020,Spain,610,0.074089,0.070034
2020,Spain,611,0.024759999999999997,0.017566000000000002
2020,Spain,612,0.10817,0.10363
2020,Spain,613,0.072033,0.065613
2020,Spain,614,0.107407,0.098437
2020,Spain,615,0.136487,0.120728
2020,Spain,616,0.020965,0.020965
2020,Spain,617,0.45954,0.40320900000000004
2020,Spain,619,0.024224,0.024224
2020,Spain,625,3.9913480000000003,3.970165
2020,Spain,630,0.100873,0.09879600000000001
2020,Spain,635,0.53805,0.450521
2020,Spain,640,0.568933,0.565605
2020,Spain,645,3.6889000000000003,3.391292
2020,Spain,655,0.064953,0.064953
2020,Spain,660,0.9130079999999999,0.891056
2020,Spain,665,3.043307,2.988379
2020,Spain,666,2.396704,2.313837
2020,Spain,679,0.372619,0.36616899999999997
2020,Spain,689,0.00397,0.00397
2020,Spain,728,0.299405,0.283751
2020,Spain,730,0.19820200000000002,0.19820200000000002
2020,Spain,738,0.5972379999999999,0.44509000000000004
2020,Spain,740,0.054055,0.03494
2020,Spain,745,1.2060550000000003,1.1956110000000002
2020,Spain,751,0.020870000000000003,0.018738
2020,Spain,753,0.075006,0.070462
2020,Spain,755,0.67179,0.49595999999999996
2020,Spain,764,0.239903,0.239903
2020,Spain,765,0.342144,0.336558
2020,Spain,769,0.78553,0.736212
2020,Spain,789,0.773634,0.6763
2020,Spain,798,0.126746,0.098276
2020,Spain,831,0.0032270000000000003,0.0032270000000000003
2020,Spain,832,0.019587,0.019587
2020,Spain,836,0.009086,0.009086
2020,Spain,845,0.0008320000000000001,0.0008320000000000001
2020,Spain,854,0.019315,0.019315
2020,Spain,856,0.0009,0.0009
2020,Spain,859,0.013333,0.013333
2020,Spain,860,0.009746,0.009746
2020,Spain,861,0.001185,0.001185
2020,Spain,862,0.192,0.192
2020,Spain,866,0.028628,0.028059999999999998
2020,Spain,868,0.00096,0.00096
2020,Spain,870,0.016964,0.016964
2020,Spain,872,0.017823000000000002,0.017823000000000002
2020,Spain,880,0.06442,0.06442
2020,Spain,889,0.689658,0.075837
2020,Spain,1027,0.174198,0.14182
2020,Spain,1028,0.006646,
2020,Spain,1030,0.024349,0.024349
2020,Spain,1031,0.468476,0.263629
2020,Spain,1032,0.034203,
2020,Spain,1033,0.000233,0.000233
2020,Spain,9998,47.110822999999996,17.906388999999997
2020,Slovenia,55,0.03792500000000001,0.03792500000000001
2020,Slovenia,57,0.13961900000000002,0.000828
2020,Slovenia,63,0.003973,0.003973
2020,Slovenia,64,0.175287,0.0018839999999999998
2020,Slovenia,65,0.133356,0.001797
2020,Slovenia,66,0.209393,0.003108
2020,Slovenia,71,0.001111,0.001111
2020,Slovenia,85,0.011766,0.011260000000000001
2020,Slovenia,86,0.00845,0.00845
2020,Slovenia,89,0.06372,0.059286
2020,Slovenia,93,0.002847,0.002847
2020,Slovenia,130,0.062914,0.000736
2020,Slovenia,133,0.014929999999999999,0.014929999999999999
2020,Slovenia,136,0.165425,0.160809
2020,Slovenia,139,0.017411,0.017411
2020,Slovenia,142,0.036328,0.034044
2020,Slovenia,189,1.5e-05,1.5e-05
2020,Slovenia,218,0.00349,0.003241
2020,Slovenia,225,0.014724,0.01445
2020,Slovenia,227,0.000674,0.000674
2020,Slovenia,228,0.083875,0.083875
2020,Slovenia,229,0.008305,0.007918999999999999
2020,Slovenia,230,0.0007520000000000001,0.0007520000000000001
2020,Slovenia,231,0.0068839999999999995,0.0068839999999999995
2020,Slovenia,232,0.024167,0.024167
2020,Slovenia,233,0.001119,0.001119
2020,Slovenia,234,0.002001,0.002001
2020,Slovenia,235,0.150747,0.15053999999999998
2020,Slovenia,236,0.003012,0.003012
2020,Slovenia,238,0.11649499999999999,0.11649499999999999
2020,Slovenia,239,0.0023769999999999998,0.0022819999999999997
2020,Slovenia,240,0.010064,0.009136
2020,Slovenia,241,0.003091,0.003091
2020,Slovenia,243,0.027693,0.024763
2020,Slovenia,244,0.021241,0.020068
2020,Slovenia,245,0.000701,0.000701
2020,Slovenia,247,0.008727,0.008393
2020,Slovenia,248,0.10664699999999999,0.027503
2020,Slovenia,249,0.001524,0.001524
2020,Slovenia,251,0.00243,0.00243
2020,Slovenia,252,0.014719,0.013729
2020,Slovenia,253,0.036837,0.036837
2020,Slovenia,255,0.00663,0.00663
2020,Slovenia,256,0.025476000000000002,0.025476000000000002
2020,Slovenia,257,0.006581,0.006581
2020,Slovenia,259,0.024093999999999997,0.024093999999999997
2020,Slovenia,260,0.012088,0.012088
2020,Slovenia,261,0.045865,0.04584
2020,Slovenia,265,0.068965,0.068965
2020,Slovenia,266,0.002895,0.002895
2020,Slovenia,268,0.001163,0.000719
2020,Slovenia,269,0.002411,0.002411
2020,Slovenia,271,0.001094,0.001094
2020,Slovenia,272,0.0061519999999999995,0.00332
2020,Slovenia,273,0.0037920000000000002,0.002135
2020,Slovenia,274,0.007101000000000001,0.007101000000000001
2020,Slovenia,275,0.0008010000000000001,0.0008010000000000001
2020,Slovenia,278,0.0019429999999999998,0.0019429999999999998
2020,Slovenia,279,0.006063,0.005115
2020,Slovenia,280,0.001099,0.001099
2020,Slovenia,282,0.004981,0.004981
2020,Slovenia,283,0.003297,0.003297
2020,Slovenia,285,0.006912,0.0068319999999999995
2020,Slovenia,287,0.065367,0.062843
2020,Slovenia,288,0.021158,0.020264
2020,Slovenia,289,0.048392,0.033743999999999996
2020,Slovenia,298,0.030456,0.030456
2020,Slovenia,336,0.00651,0.00651
2020,Slovenia,338,0.003771,0.002361
2020,Slovenia,340,0.00138,0.00138
2020,Slovenia,342,0.0007070000000000001,0.0007070000000000001
2020,Slovenia,347,0.011,0.011
2020,Slovenia,349,0.009911,0.009909
2020,Slovenia,351,0.005828,0.005828
2020,Slovenia,352,0.003646,0.003646
2020,Slovenia,354,0.011356000000000002,0.011356000000000002
2020,Slovenia,358,0.000928,0.000928
2020,Slovenia,364,0.0039629999999999995,0.0033109999999999997
2020,Slovenia,366,0.001217,0.001217
2020,Slovenia,377,3.1e-05,3.1e-05
2020,Slovenia,378,0.000124,0.000124
2020,Slovenia,381,0.0020269999999999997,0.0020269999999999997
2020,Slovenia,383,0.00133,0.00133
2020,Slovenia,384,0.0025859999999999998,0.0025859999999999998
2020,Slovenia,389,0.0018509999999999998,0.000154
2020,Slovenia,425,0.008574,0.008574
2020,Slovenia,428,0.00337,0.00337
2020,Slovenia,431,0.003684,0.003684
2020,Slovenia,437,0.005407,0.005407
2020,Slovenia,440,0.000814,0.000814
2020,Slovenia,446,0.000309,0.000309
2020,Slovenia,451,0.000696,0.000696
2020,Slovenia,454,0.000674,0.000674
2020,Slovenia,457,0.000282,0.000282
2020,Slovenia,463,0.0019060000000000001,0.0019060000000000001
2020,Slovenia,489,0.002321,0.000208
2020,Slovenia,498,0.019917,0.019917
2020,Slovenia,540,0.007580999999999999,0.007580999999999999
2020,Slovenia,543,0.001841,0.001841
2020,Slovenia,549,0.0024259999999999998,0.0024259999999999998
2020,Slovenia,550,0.149768,0.055604
2020,Slovenia,555,0.006855,0.001552
2020,Slovenia,573,0.032904,0.032904
2020,Slovenia,580,0.064402,0.060896
2020,Slovenia,589,0.016903,0.016903
2020,Slovenia,610,0.000741,0.000741
2020,Slovenia,611,0.000266,0.000195
2020,Slovenia,612,0.003557,0.003557
2020,Slovenia,613,0.001967,0.001967
2020,Slovenia,614,0.001302,0.001302
2020,Slovenia,615,0.001745,0.001745
2020,Slovenia,616,0.000469,0.000469
2020,Slovenia,617,0.004997,0.0027429999999999998
2020,Slovenia,619,0.0010689999999999999,0.0010689999999999999
2020,Slovenia,625,0.185156,0.140031
2020,Slovenia,630,0.001565,0.001565
2020,Slovenia,635,0.005759,0.005759
2020,Slovenia,640,0.005305,0.005305
2020,Slovenia,645,0.035857,0.035857
2020,Slovenia,655,0.001376,0.001376
2020,Slovenia,660,0.019117000000000002,0.019117000000000002
2020,Slovenia,665,0.069139,0.069139
2020,Slovenia,666,0.033622,0.033622
2020,Slovenia,679,0.012787,0.012502
2020,Slovenia,689,0.000176,0.000176
2020,Slovenia,728,0.002432,0.002432
2020,Slovenia,730,0.019282,0.007534
2020,Slovenia,738,0.011038,0.011038
2020,Slovenia,740,0.001055,0.001055
2020,Slovenia,745,0.047226000000000004,0.0471
2020,Slovenia,751,0.00044699999999999997,0.00044699999999999997
